ID,HUMAN_ID,HUMAN_READABLE_NAME,NAME,ALT_NAMES (/ separated),PARENT_ID,PARENT,DATE_FROM,DATE_TO,CANON,LEGENDS,IN_MOVIES,TYPE,TYPE_CLASSES,IS_CAPITAL,X_GRID,Y_GRID,X_COORD,Y_COORD,Z_COORD,ORBITAL_RANK,DESC,CONJECTURAL_NAME,CONJECTURAl_TYPE,PLACEMENT_CERT.,PLACEMENT_LOGIC,NATIVE_SPECIES,KNOWN_ENVIRONMENTS,NOTES,INTERESTING,URLS (sources),ZOOM_LEVEL,tooltip_permanent,tooltip_direction,className,index_geo,last_updated,data_certified,WikiDataID,GEOM,PONCTUAL
5e5362a4-5a25-5d0b-a96a-e41e0c77d583,10105,Varada system,Varada system,,,Varada Sector,,,,YES,,Star System,,,,,-294.908,-960.977,,,,,,,,,,,,https://starwars.fandom.com/wiki/Varada_system,,,,,,,,,,
776f683f-ca2d-51fa-899c-2b79163d00e4,10106,Varada Five,Varada Five,,,Outer Rim/unknown//Varada/Varada,,,,YES,,Planet,,,I,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"location to HQ of Varada sector branch of SoroSuub, run by Tyanna Tymb",,,,,,,,,,,
47cfaab2-d272-520e-b98f-78865233c483,10107,Delantine system,Delantine system,,,Varada Sector,,,,YES,,Star System,,,,,-274.402,-933.857,,,,,,,,,,,,https://starwars.fandom.com/wiki/Delantine_system,,,,,,,,,,
9b27ebb0-642e-5720-a61a-830582632270,10108,Delantine,Delantine,,,Outer Rim/unknown//Varada/Delantine,,,,YES,,System (Trinary),,,I,19,,,,,trinary,NO,NO,grid square/sector,Essential Atlas/,,,,3-star system; openly joined Rebel Alliance; conquered by Empire,,,,,,,,,,,
39d5a5c6-4b14-5a2b-8918-8e0ee9bf6375,10109,1. Benon,Benon,,,Outer Rim/unknown/6193/Varada/Delantine,,,,YES,,Planet,,,I,19,,,,1,,NO,NO,grid square/sector,Essential Atlas/,,,,Imperials were supposed to think Trux Zissu fled o Benon after abandoning the Timespan (Alliance transport),,,,,,,,,,,
53db49c7-dade-53f0-8600-c6d78c8964d5,10110,2. Delantine,Delantine,,,Outer Rim/unknown/6193/Varada/Delantine,,,,YES,,Planet,,,I,19,,,,2,,NO,NO,grid square/sector,Essential Atlas/,,,,"16 languages spoken here; Alliance sent Granit here to bolster Rebel sympathy; Trux Zissu chosen as governor after Yavin; Trux and son Stuart traveled here from Yavin 4 in Timespan but ship was disabled by Imperial warship but Stuart, R2 and C-3PO escaped to Sa'nor in an escape pod; Imperials conquered planet but Granit was able to evacuate Rebels",,,,,,,,,,,
6bd7b83b-c5d4-563a-87c6-efd7bbc830a3,10111,3. Da'nor (Planet X),Da'nor (Planet X),Planet X,,Outer Rim/unknown/6193/Varada/Delantine,,,,YES,,Planet,,,I,19,,,,3,,NO,NO,grid square/sector,Essential Atlas/,,desert,,went through four seasonal changes each day due to trinary orbit; Stuart Zissu rescued here by Granit and orderd to Romm; N'or language spoken here; home to predatory birds and large flying lizards,,,,,,,,,,,
dde8114c-e29d-56c7-acc0-920b91862454,10112,4. Romm,Romm,,,Outer Rim/unknown/6193/Varada/Delantine,,,,YES,,Planet,,,I,19,,,,4,,NO,NO,grid square/sector,Essential Atlas/,,,,"Stuart Zissu, R2 and C-3PO ordered here by Granit after escaping to Da'nor in an escape pod",,,,,,,,,,,
d774ffa7-dcb5-5512-a2e8-665439aa4e36,10113,Bestal system,Bestal system,,,Varada Sector,,,,YES,,Star System,,,I,19,-289.837,-985.451,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Bestal_system,,,,,,,,,,
c91b6f40-9730-527a-9e97-9858594d6e5a,10114,Bestal III,Bestal III,,,Outer Rim/unknown/6198/Varada/Bestal,,,,YES,,Planet,,,I,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,jungles,,"close to Kadal asteroid field; vortal trees produced seeds from which efficient stimulants could be harvested; Alara Fax (head of Fax Ventures) used mining the nearby asteroids as a cover for a lucrative medpac manufacturing operation as vengeance against her old rival, SoroSuub's Tyanna Tymb",,,,,,,,,,,
35874b7c-e781-533a-97c9-db70610b142c,10115,Kadal Asteroid Field,Kadal Asteroid Field,,,Outer Rim/unknown/6198/Varada/Bestal,,,,YES,,Asteroid Field,,,I,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"close to Bestal III; asteroids contained significant deposits of aluminite and corax ores; during GCW Alara Fax (head of Fax Ventures) secured rights to mine the field, which also served as a cover for the more profitable venture of manufacturing efficient medpacs including stimulants derived from vortal tree seeds on Bestal III",,,,,,,,,,,
4b736a17-64aa-5fd7-bcad-5873acaad5ab,10116,Dentamma Nebula,Dentamma Nebula,,,Outer Rim/unknown//Varada/unknown,,,,YES,,Nebula,,,I,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Archduke Monio was from here and lost the enire Unnipar system to a Teltior con artist named Ceezva in a sabacc game,https://starwars.fandom.com/wiki/Dentamma_Nebula,,,,,,,,,,
092299c2-f4a7-5595-8058-f3c37090c7dd,10117,Rhamalai system,Rhamalai system,,,Varada Sector,,,,YES,,Star System,,,,,-261.306,-956.214,,,,,,,,,,,,https://starwars.fandom.com/wiki/Rhamalai_system,,,,,,,,,,
4a2c55a6-d02a-5dc4-8091-110f2f6ad262,10118,Rhamalai,Rhamalai,,,Outer Rim/unknown//Varada/Rhamalai,,,,YES,,Planet,,,I,19,,,,,,NO,NO,grid square/sector/near Seitia Prime,Essential Atlas/,,"forests, mountains, valleys, plains, ag fields",,"population: 11 M; Cherishites (quasi-religious sect) fled Republic persecution, discovered and settled c. 400 years before GCW; 100 years later, corporate scouts discovered and tried to take the world, but were stopped by a native Jedi (an original settler) who continued to protect Rhamalai during his long lifespan and died during the rise of the Empire, which then conquered the planet after Yavin",,,,,,,,,,,
9296d8e4-1f27-5b5c-a24f-72d4de0ae503,10119,Haileap system,Haileap system,,,Dalnan sector,,,YES,,,Star System,,,I,19,846.19,235.872,,,,,,,,,,,,https://starwars.fandom.com/wiki/Haileap_system,,,,,,,,,,
aa394001-5366-5871-a2cb-2af56b85f41a,10120,Borlov system,Borlov system,,,Tunka Sector,,,,YES,,Star System,,,,,-195.171,-914.914,,,,,,,,,,,,https://starwars.fandom.com/wiki/Borlov_system,,,,,,,,,,
7a110f07-f3a3-582d-bc2b-88469735fe0f,10121,Borlov,Borlov,,,Outer Rim/unknown//Tunka/Borlov,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Borlovian,,,"Borlovians: feathered, timid species who communicated with multi-layered whistles and trills, and valued stability rather than mobility or change; most never left city or village of their birth; space travel was all but unthinkable until Llollulion (a misfit) departed with Booster Terrik",,,,,,,,,,,
515e9631-7c01-5e67-973f-d72dba4390c2,10122,Rivoria system,Rivoria system,,,Outer Rim/unknown//Tunka/Rivoria,,,,YES,,Star system,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,home to Rivorian grain-bandits (rodents),,,,,,,,,,,
2d6501bd-9431-578f-a0d3-4539d89b24a9,10123,Black Hole of Quintas system,Black Hole of Quintas system,,,Kriz Sector,,,,YES,,Star System,,,,,-114.920796,-912.507133,,,,,,,,,,,,https://starwars.fandom.com/wiki/Black_Hole_of_Quintas,,,,,,,,,,
34fccd52-b264-50c8-b0c2-d557baab356c,10124,Quintas,Quintas,,,Outer Rim/unknown//Kriz/unknown,,,,YES,,Black Hole,,,J,19,,,,,,NO,NO,exact,Essential Atlas/,,,,known to be far removed from Denarii Nova,,1,VRAI,left,leaflet-tooltip,2764,,,,,
b93d6dd0-0c80-58b4-bfee-f60294081d0d,10125,Solem,Solem,,,Outer Rim/unknown//Rayter/Solem,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,unidentified Solem species,"rocks, mountains",,"brutally subjugated as demonstration of power after Yavin; Yolan and Malvander Bren (Imperial governors) ruled from Imperial stronghold in city of G'ai Solem during GCW; Yolan realized evils of the Empire and left to join resistance; native species green-skinned, pointy-eared",,,,,,,,,,,
1aa30d12-e184-52bc-8641-775f1d652360,10126,Pako Ramoon system,Pako Ramoon system,,,Rayter Sector,,,,YES,,Star System,,,,,-163.157,-933.17,,,,,,,,,,,,https://starwars.fandom.com/wiki/Pako_Ramoon_system,,,,,,,,,,
2f181fd0-8681-5c19-b1db-6cbc911b2486,10127,Pako Ramoon,Pako Ramoon,,,Outer Rim/unknown//Rayter/Pako Ramoon,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"TransGalMeg Industries, Inc. corporate HQ located here; site of Diskio and K'lial Khzrry's rescue of Basal Moor (Rebel Agent)",,,,,,,,,,,
1b9e64a8-0b7e-551d-b4eb-52cfc880a204,10128,Dahvil system,Dahvil system,,,Rayter Sector,,,,YES,,Star System,,,,,-181.375,-910.952,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dahvil_system,,,,,,,,,,
3f3c6f16-b94c-54e3-82e5-bb5cee6931c8,10129,Dahvil,Dahvil,,,Outer Rim/unknown//Rayter/Dahvil,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,starting point of Dahvil-Fodro Hyperpsace Promenade (illegal starship race),,,,,,,,,,,
4d07c31d-c162-558f-91bf-38ba616c3c16,10130,Abrihom,Abrihom,,,Outer Rim/unknown//Rayter/Abrihom,,,,YES,,Artificial object,Space Station,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"supply station platform used by the Alliance, destroyed by the Empire during the GCW",,,,,,,,,,,
f0437041-5ab9-5524-893b-fe70aacf1320,10131,Karra system,Karra system,,,Rayter Sector,,,,YES,,Star System,,,,,-157.043,-917.722,,,,,,,,,,,,https://starwars.fandom.com/wiki/Karra_system,,,,,,,,,,
7c1949df-79cc-5a6d-a2dd-6731b58a01d7,10132,Karra,Karra,,,Outer Rim/unknown//Rayter/Karra,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Karran,"jungle canyons, grassy plateaus, mines (under Empire)",,briefly colonized by Mineral Assets Partnership in 500 BBY; varmigio mines established by Empire; both settlements were destroyed by swarms of insects controlled by Karran hive mind,,,,,,,,,,,
39d848a4-ff91-5720-bdd1-7addb2fba931,10133,Seven Flames,Seven Flames,,,Outer Rim/unknown//Rayter/Seven Flames,,,,YES,,Seven Flames,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"Rebel Alliance established support base here, which Rebels used to launch diplomatic operation to Karra; alliance with native primitive Karrans, which failed; Rebels were able to capture and imprison Darryn Edalm (Karra's Imperial governor) and send him to the prison camp on Shimmer",,,,,,,,,,,
67401de1-524c-50f3-a783-718902af072d,10134,Shimmer,Shimmer,,,Outer Rim/unknown//Rayter/Shimmer,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,gigantic glaciers,,site of Rebel Alliance medium-security work camp; Darryn Edalm (former Imperial governor of Karra) was imprisoned here,,,,,,,,,,,
498c0fb5-0530-5208-85dd-94a8557a2f13,10135,Laim Subspace Relay Station,Laim Subspace Relay Station,,,Outer Rim/unknown//Rayter/Laim,,,,YES,,Artificial object,Space Station,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"4 hours' travel from Najarka system, 6 hours from Narg system; devoid of planets; had a subspace relay station which was part of Rayer Sector Subspace Broadcast Network",,,,,,,,,,,
3cb802aa-ac09-56d0-b3fc-f3d3ae2aa9b7,10136,Lurr,Lurr,,,Outer Rim/unknown//Rayter/Lurr,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,a stormtrooper who accompanied Vader to Cheelit killed a young woman while on this planet; Clat the Shamer used his memories to induce him to commit suicide,,,,,,,,,,,
38663a04-49e5-50a5-9096-1af5579ca80f,10137,Bancar system,Bancar system,,,Rayter Sector,,,,YES,,Star System,,,,,-134.441,-909.463,,,,,,,,,,,,https://starwars.fandom.com/wiki/Bancar_system,,,,,,,,,,
3c31b516-29a7-5f0e-86d4-0dc31d873622,10138,Bancar,Bancar,,,Outer Rim/unknown//Rayter/Bancar,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,,,,,,,,,,,
b95f7e2e-641b-5fc7-b5f7-d0625ef8bc1c,10139,Najarka system,Najarka system,,,Rayter Sector,,,,YES,,Star System,,,,,-146.628652,-944.214989,,,,,,,,,,,,https://starwars.fandom.com/wiki/Najarka_system,,,,,,,,,,
0c849d81-1222-5cbd-af2c-40a05eed1a33,10140,Najarka,Najarka,,,Outer Rim/unknown//Rayter/Najarka,,,,YES,,Planet,,,J,19,,,,,,NO,NO,exact,Essential Atlas/,,"subtropical rainforests, glaciers",,"4 hours from Laim system; orbited relatively far from system's star; 3/4 of planet's surface was covered in glaciers; remaining 1/4 was equatorial subtropical rain forest, which should not have been able to thrive on the meager light from the star alone; Imperial Survey Corps assumed the difference was made up by geothermal energy; considered too isolated to be of use for industrial development or settlement",,1,,,leaflet-tooltip,2857,,,,,
7ca75a8a-bb44-5ec0-b60f-63627029aa86,10141,Narg,Narg,,,Outer Rim/unknown//Rayter/Narg,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,"mountains, forests, plains",,"controlled by TransGalMeg Industries, Inc. during GCW; hunam inhabitants known to be xenophobic",,,,,,,,,,,
63605a36-6c11-5ae1-a30c-3944870ec5ea,10142,Salteract system,Salteract system,,,Rayter Sector,,,,YES,,Star System,,,,,-125.85,-980.002,,,,,,,,,,,,https://starwars.fandom.com/wiki/Salteract_system,,,,,,,,,,
c02dfa67-21ad-59fd-bb2a-c06456311202,10143,Salteract,Salteract,,,Outer Rim/unknown//Rayter/Salteract,,,,YES,,Planet,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,,,,,,,,,,,
f2f59dee-be83-5760-a035-467e38ca3ef2,10144,Verdi system,Verdi system,,,Outer Rim/unknown//Rayter/Verdi,,,,YES,,Star System,,,J,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Verdi_system,,,,,,,,,,
2e51bdce-6d4c-5c50-9494-1a76658bfab6,10145,Nevarro,Nevarro,,,Outer Rim/unknown//unknown/unknown,,,YES,,,Planet,,,J,19,,,,,,NO,NO,exact,Timelines map/,,"lava flats, canyons, hot springs",,"controlled by the Empire; after the Empire's fall it became a lawless haven for bounty hunters working for Greef Karga, an agent of the Bounty Hunters' Guild; it was captured by Imperial Remnant forces led by Moff Gideon, though they were expelled after Din Djarin helped destroy an Imperial base on the planet; as High Magistrate, Karga later led the planet to become an independent trade port of the Hydian Way (despite not being located on that hyperlane)",,,,,,,,,,,
6e94fb38-47e8-5d13-94eb-00bc4ec470b0,10146,Gastrula system,Gastrula system,,,Rayter sector,,,,YES,,Star System,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Gastrula_system,,,,,,,,,,
251b7245-fa5a-5529-ba44-ec8b96fc9fb9,10147,Gastrula,Gastrula,,,Outer Rim/unknown//Rayter/Gastrula,,,,YES,,Planet,,,J,19,,,,,at least 2 moons,NO,NO,grid square/sector,Essential Atlas/,Gastrulans,,,"Gastrulans: four-armed gastropods with spotted, bulbous heads with eyestalks on either side; terminus of short-lived Great Bantha Breakfast Biscuit Run, established by Bungo Bung (Sullustan freighter captain)",,,,,,,,,,,
e3472e70-a60a-5ea4-bb65-56fba51d1d74,10148,Tamboon,Tamboon,,,Outer Rim/unknown//Tungra/Tamboon,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,ruled by benevolent monarchy,,,,,,,,,,,
c3dd859e-0381-51fd-af55-ba37f25b4b2a,10149,Sontor system,Sontor system,,,Outer Rim/Western Reaches//Tungra/Sontor,,,,YES,,Star System,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,shared name with Sontor Skipper (freighter),https://starwars.fandom.com/wiki/Sontor_system,,,,,,,,,,
ebdfad8b-2080-5673-90e6-33945676fab3,10150,Chateuse VII,Chateuse VII,,,Outer Rim/unknown//Tungra/Chateuse,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"population divided into warring factions, which Leia attempted to reconcile so they could join the NR",,,,,,,,,,,
b42331b9-42df-5e19-a2c2-d19bfd7311c7,10151,Pendaxa,Pendaxa,,,Outer Rim/unknown//Jjannex/Pendaxa,,,,YES,,Planet,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,,,,site of battle of Western Reaches Operation during Imperial Reconquest of the Rim in 17 BBY,,,,,,,,,,,
650ae667-3053-5096-aafe-a824f067c11e,10152,Rentean,Rentean,,,Outer Rim/unknown//Jjannex/Rentean,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"inhabited by humans who aided the Rebel alliance by manufacturing starfighters; this aid was discovered by the Empire following interrogation of a Bothan spy; Empire subsequently dispatched a team to infiltrate the facility, destroy it, and punish the local inhabitants",,,,,,,,,,,
3e1d5a7c-1063-5107-8008-3af9059ff7fc,10153,Feenicks VI,Feenicks VI,,,Outer Rim/unknown//Jjannex/Feenicks,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Imperial System patrol squadron base and its Assassin-class corvettes were destroyed by Red Squadron B-wings,,,,,,,,,,,
07df950c-130e-54d2-ae77-bcea6f699e50,10154,Cathis,Cathis,,,Outer Rim/unknown//Jjannex/Cathis,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,site of Rebel starfigher base during GCW,,,,,,,,,,,
44865961-44e2-55c5-8fcc-c94e5b5a2361,10155,Actlyon,Actlyon,,,Outer Rim/unknown//unknown/unknown,,,YES,,,Planet,,,K,19,,,,,,NO,NO,exact,Galaxy's Edge: Traveler's Guide to Batuu/,,"mountains, urban, polluted atmo",,"located on hyperspace route leading to Batuu; Actlyon City: lower district was crowded; according to Izal Garsea, hundreds of smugglers and pirates operated here; c. 34 ABY, Ana Tolla's (smuggler) crew operated here for some time but abandoned their associate Izal Garsea here in a cantina when they moved on to their next job",,,,,,,,,,,
c2803e0c-6af5-5951-b00f-7b631697ccb1,10156,Yunkor IX,Yunkor IX,,,Outer Rim/unknown//Jjannex/Yunkor,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,coords missing in WP article,site of early B-wing testing; single B-wing destroyed a TIE/LN staging area near planet,,,,,,,,,,,
78647c18-2072-5ce3-b020-221ed7647251,10157,Berrol's Donn system,Berrol's Donn system,,,Kriz Sector,,,,YES,,Star System,,,,,-82.877408,-920.895455,,,,,,,,,,,,https://starwars.fandom.com/wiki/Berrol%27s_Donn_system,,,,,,,,,,
4046c25c-97c0-54c5-8a07-275f807e4232,10158,Berrol's Donn system,Berrol's Donn system,,,Outer Rim Territories,,,YES,,,Star System,,,,,-82.877408,-920.895455,,,,,,,,,,,,https://starwars.fandom.com/wiki/Berrol%27s_Donn_system,,,,,,,,,,
64d0a7ee-3eb1-5e23-993b-80a7ce54ae63,10159,Berrol's Donn,Berrol's Donn,,,Outer Rim/unknown//Kriz/Berrol's Donn,,,YES,,,Planet,,,K,19,,,,,,NO,NO,exact,"Essential Atlas, TFA RPG Beginner Game/",,,,Rebel base commanded by Zeke Rondel here after Yavin; Sangorn's Net (bar popular with ciminals) located here; attacked by Nagai invaders in 4 ABY,,1,,,leaflet-tooltip,2862,,,,,
2b146ef2-dfad-5e32-8a1d-f41827d81c8b,10160,Trenchenovu system,Trenchenovu system,,,Outer Rim Territories,,,YES,,,Star System,,,,,23.945494,333.824137,,,,,,,,,,,,https://starwars.fandom.com/wiki/Trenchenovu,,,,,,,,,,
2122d886-80c9-5d81-9eda-c55de4cd4c26,10161,Trenchenovu,Trenchenovu,,,Mid Rim/unknown//Kesh/Trenchenovu,,,YES,,,Unknown,,,K,19,,,,,,NO,NO,none,"Alphabet Squadron p. 77 () p. 80 after Trenchenovu, Tensent limped to Entropian Hive for repairs) p. 470 (7 months before Pandem Nai, Shakara Nuress loaned a 204th squadron to ISD Sanction to repel anticipated Rebel attack here and killed Tensent's squadron)/",,terrestrial,,world orbited by Trenchenovu Shipyards,,1,VRAI,,leaflet-tooltip,790,,,,,
a7be12e9-b278-5fc3-a133-db7d7a899614,10162,Trenchenovu Shipyards,Trenchenovu Shipyards,,,Mid Rim/unknown/6232/Kesh/Trenchenovu,,,YES,,,Artificial object,Space Station,,K,19,,,,,,NO,NO,none,Alphabet Squadron p.45/,,,,"Nath Tensent's squadron was sent here to attack the Imperial-held shipyards but when the operation went wrong, they all were killed except Tensent",,,,,,,,,,,
ff66052d-d49a-5c9e-b0d0-30bfc4b7fdb0,10163,Karthrexia,Karthrexia,,,Outer Rim/unknown//Kriz/Karthrexia,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,glaciers,,,,,,,,,,,,,
9bc7d013-5777-5bc2-93c2-627d71f2b218,10164,Celestial Wake,Celestial Wake,,,Outer Rim/unknown//Kriz/unknown,,,,YES,,Location,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,pink blobs?,,,"there were spectacular cystalline asteroids nearby; pink blobs had six claws, metal devices on their backs, and could join together to form large objects",,,,,,,,,,,
37e76457-546f-5a56-a1cd-8084d34f5cb7,10165,Brink of the Celestial Wake,Brink of the Celestial Wake,,,Outer Rim/unknown//Kriz/unknown,,,,YES,,Artificial object,Space Station,,K,19,,,,,,NO,NO,exact,Essential Atlas/,pink blobs?,,,"apparently abandoned during CW; Republic task force stationed here, but Jedi in charge and all clone troopers were slaughtered by strange pink blobs; Serra Keto survived and was discovered by and escaped with Anakin, who rigged the station to detonate as soon as they exited the hangar bay",,,,,,,,,,,
aa501e6f-67c0-5dd9-80ad-0aeca9c445b8,10166,Sil'Lume system,Sil'Lume system,,,Kriz Sector,,,,YES,,Star System,,,,,-82.206342,-967.534523,,,,,,,,,,,,https://starwars.fandom.com/wiki/Sil'Lume_system,,,,,,,,,,
131d3312-af1f-551c-88e4-592c9c8b54ee,10167,Sil'Lume,Sil'Lume,,,Outer Rim/unknown//Seitia/Sil'Lume,,,,YES,,Star,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,,,,,,1,,,leaflet-tooltip,2861,,,,,
6a4f01c1-ab35-5fed-925e-f429fe44f033,10168,Sil'Lume Belt,Sil'Lume Belt,,,Outer Rim/unknown/6237/Seitia/Sil'Lume,,,,YES,,Asteroid Belt,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,,,Corellian Trade Spine not listed,"over 800,000 asteroids catalogued and claimed for mining or other operations; during Yavin blockade, Luke scouted the belt for potential as a new Rebel base",,,,,,,,,,,
f64ca0a4-3e8e-5145-9961-6851b25dd5e3,10169,24 Tredway,Tredway,,,Outer Rim/unknown/6237/Seitia/Sil'Lume,,,,YES,,Asteroid,,,K,19,,,,24,,NO,NO,exact,Essential Atlas/,,,,"owned by Axton Tredway (male human Jedi Knight), who was slain by Vader during Great Jedi Purge; Sebastian parnell (Imperial governor) later destroyed the asteroid",,,,,,,,,,,
62eb420f-d542-5c8e-9fa8-b576e433fbb6,10170,"40,005 Milton","40,005 Milton",,,Outer Rim/unknown/6237/Seitia/Sil'Lume,,,,YES,,Asteroid,,,K,19,,,,40,,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
60dc3346-3029-5157-9c30-4e6ccddf7191,10171,"400,324 Henryson","400,324 Henryson",,,Outer Rim/unknown/6237/Seitia/Sil'Lume,,,,YES,,Asteroid,,,K,19,,,,400,,NO,NO,exact,Essential Atlas/,,,,"small, crater-ridden planetoid about 1km in length, about 1/2 km in width and thickness; 400,324th planetoid to be catalogued as property of a sentient; site of a hospice during GCW",,,,,,,,,,,
ffa343d8-971a-5ffe-9862-96e8bce91066,10172,Gal Milnor,Gal Milnor,,,Outer Rim/unknown//Seitia/Gal Milnor,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"main supply base used by Rebels to store food, munitions, fuel; base and sizeable freighter fleet were both destroyed by the Empire shortly before Endor, forcing the Alliance to seek supplies from Dunari (owner of Dunari's Rest Casino) and the Hurrim (Outer Rim-based pirate group)",,,,,,,,,,,
30685bf1-d648-5f78-a390-fdb270d69f83,10173,Tallek,Tallek,,,Outer Rim/unknown//Dalicron/Tallek,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"during outbreak of thorn fever, Empire rounded up anyone who caught the plague and let them die in isolation camps",,,,,,,,,,,
530eafda-aa53-56be-94b2-a7e984c80c52,10174,Vryssa,Vryssa,,,Outer Rim/unknown//Dalicron/Vryssa,,,,YES,,Planet,,,K,19,,,,,2 moons,NO,NO,grid square/sector,Essential Atlas/,,forest,,"home of Buldobeasts; Imperial garrison base here, which was entirely wiped out by Boba Fett at some point in 1 ABY while he eas pursuing bounty on Rivo Xarran; orbited by ""twin moons""",,,,,,,,,,,
3f999a7a-5525-51dd-9d35-a9dfc1df92f5,10175,Bryndar,Bryndar,,,Outer Rim/unknown//Dalicron/Bryndar,,,,YES,,Planet,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,,"glaciers, mountains",,"remote planet in middle of an ice age; Flynn Kybo, B'dard Tone and Codi Ty (smugglers) hid here during hunt for Grievous; site of battle of Western Reaches Operation during Imperial Reconquest of the Rim in 17 BBY",,,,,,,,,,,
4c7765d4-28c9-5966-a4dd-8f370aa74944,10176,Dalicron system,Dalicron system,,,Dalicron Sector,,,,YES,,Star System,,,,,-16.045,-930.377,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dalicron_system,,,,,,,,,,
43f73361-e68b-5812-a797-94b60b6c0797,10177,Dalicron-4,Dalicron-4,,,Outer Rim/unknown//Dalicron/Dalicron,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,lushly vegetated continents; farms,,"remote, little-noticed world with diverse and vibrant ecosystems and fierce, unpredictable weather patterns; population of no more than 1 K (descendants of Republic colonists, suspicious of outsiders); agrarian society based on barter, trade; nearly a millennium before Yavin, a Jedi named Duumas uncovered a prophecy about a ""Child of Light"" who could serve as a conduit to the Force",,,,,,,,,,,
8fe7d678-956a-5f39-bcf9-ad2721fa1257,10178,Barkhesh system,Barkhesh system,,,Seitia Sector,,,,YES,,Star System,,,K,19,-55.028181,-974.24518,,,,,,,,,,,,https://starwars.fandom.com/wiki/Barkhesh_system,,,,,,,,,,
739fd218-a373-5834-8081-e0f75256c6f1,10179,Barkhesh,Barkhesh,,,Outer Rim/unknown//Seitia/Barkhesh,,,,YES,,Planet,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,,"farmlands, canyons, valleys, forests, seas",,"lush agriworld; homeworld of Antidar Williams (Judicial Forces pilot); population resisted New Order, supported Rebel Alliance during GCW; Cassio Tagge (Imperial Army High General) claimed 1st Tapani Assault Battlegroup claimed victory in Humiliation of Barkhesh sometime before Yavin; however, Carlist Rieekanrefuted Tagge, claiming 1st Tapani withdrew after losing 1/5 of trroopers in acidic hailstorm",,1,,,leaflet-tooltip,2860,,,,,
f3fadcdf-391d-5736-a7c0-f562c023e0f2,10180,Doxxen system,Doxxen system,,,Outer Rim/Western Reaches//Seitia/Doxxen,,,,YES,,Star System,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,origin point of Doxxen tea,https://starwars.fandom.com/wiki/Doxxen_system,,,,,,,,,,
